date,temperature_max,temperature_min,temperature_mean,apparent_temp_max,apparent_temp_min,apparent_temp_mean,precipitation,rain,snowfall,precipitation_hours,weather_code,wind_speed_max,wind_gusts_max,wind_direction,sunshine_duration,daylight_duration,is_rainy,is_snowy,is_windy,is_nice_weather,sunshine_ratio
2016-06-07,22.7,11.1,17.9,23.5,10.0,17.5,0.0,0.0,0.0,0.0,1,8.4,22.7,68,52233.82,58264.57,0,0,0,1,0.8964937010605244
2016-06-08,23.8,13.3,18.9,24.3,12.8,18.9,0.2,0.2,0.0,1.0,51,10.1,19.4,304,44291.14,58333.76,0,0,0,0,0.7592711321882902
2016-06-09,19.9,12.4,16.5,19.7,11.9,16.0,0.7,0.7,0.0,3.0,51,13.5,29.2,352,47433.29,58398.1,0,0,0,0,0.8122402954890656
2016-06-10,20.6,11.7,16.4,18.9,11.2,15.5,0.0,0.0,0.0,0.0,2,12.4,29.5,303,51322.76,58457.53,0,0,0,1,0.8779495130909568
2016-06-11,19.6,12.5,16.3,18.5,11.8,15.6,0.4,0.4,0.0,3.0,51,8.0,20.2,52,22904.29,58511.96,0,0,0,0,0.3914462957658571
2016-06-12,19.0,13.3,16.2,19.7,13.2,16.5,10.8,10.8,0.0,23.0,55,8.0,20.2,182,33025.92,58561.3,1,0,0,0,0.5639546936287274
2016-06-13,18.7,13.7,15.8,18.1,12.2,15.0,2.9,2.9,0.0,9.0,55,17.3,34.6,252,31269.05,58605.51,1,0,0,0,0.5335513674396827
2016-06-14,20.0,13.2,16.4,20.4,11.8,15.6,0.8,0.8,0.0,4.0,51,17.3,32.4,249,43442.71,58644.48,0,0,0,0,0.7407808884996507
2016-06-15,19.4,12.7,15.5,17.1,11.9,14.5,5.9,5.9,0.0,13.0,61,15.9,31.3,249,32603.06,58678.17,1,0,0,0,0.5556250305692901
2016-06-16,24.1,10.1,17.4,24.9,9.2,17.5,10.1,10.1,0.0,7.0,63,14.0,35.3,31,39285.21,58706.5,1,0,0,0,0.6691799034178498
2016-06-17,17.7,12.9,14.9,16.0,10.1,12.9,9.4,9.4,0.0,13.0,63,27.7,54.7,249,23840.03,58729.41,1,0,0,0,0.405930010194211
2016-06-18,21.2,11.4,16.7,21.2,9.8,16.0,0.5,0.5,0.0,2.0,51,14.8,40.7,240,50868.64,58746.84,0,0,0,0,0.865895765627564
2016-06-19,19.1,11.4,15.5,18.3,10.5,14.9,1.3,1.3,0.0,5.0,51,13.7,23.0,312,39521.34,58758.74,1,0,0,0,0.6726035990560723
2016-06-20,19.9,12.2,16.4,20.3,11.2,16.0,0.2,0.2,0.0,2.0,51,11.8,22.0,347,49711.87,58765.05,0,0,0,0,0.8459427840187322
2016-06-21,20.2,13.9,16.6,20.3,13.3,16.3,0.0,0.0,0.0,0.0,3,15.3,35.6,231,21197.3,58765.72,0,0,0,0,0.3607085899738827
2016-06-22,24.0,14.1,19.5,25.9,14.2,20.7,0.1,0.1,0.0,1.0,51,8.7,16.2,145,46379.96,58760.73,0,0,0,0,0.7893019708911035
2016-06-23,28.6,14.0,22.3,30.2,14.1,23.6,0.0,0.0,0.0,0.0,0,13.5,32.4,97,53149.51,58749.99,0,0,0,1,0.9046726646251345
2016-06-24,30.0,15.1,23.6,33.1,15.1,25.5,0.0,0.0,0.0,0.0,1,11.9,23.0,67,53116.5,58733.36,0,0,0,1,0.9043667857585536
2016-06-25,28.4,17.5,23.0,32.8,19.1,25.5,8.2,8.2,0.0,9.0,61,14.0,25.6,255,40077.23,58710.89,1,0,0,0,0.682620038633378
2016-06-26,21.9,15.7,18.7,21.3,15.3,18.2,2.5,2.5,0.0,7.0,55,17.0,32.4,276,43386.96,58682.68,1,0,0,0,0.7393486459718609
2016-06-27,20.7,14.2,17.3,19.2,13.4,16.2,2.5,2.5,0.0,7.0,53,15.5,32.4,266,45294.96,58648.84,1,0,0,0,0.772307858092334
2016-06-28,21.5,12.2,17.7,21.9,11.5,17.7,0.1,0.1,0.0,1.0,51,11.5,31.0,259,51358.2,58609.44,0,0,0,0,0.8762786336126057
2016-06-29,23.6,14.0,19.7,23.4,14.3,19.6,0.1,0.1,0.0,1.0,51,17.4,42.5,231,51831.04,58564.61,0,0,0,0,0.8850232247768747
2016-06-30,23.0,14.9,20.0,23.6,15.5,20.8,0.4,0.4,0.0,4.0,51,11.4,31.7,245,40136.36,58514.43,0,0,0,0,0.68592242973229
2016-07-01,24.6,14.7,20.3,24.7,15.3,20.9,0.0,0.0,0.0,0.0,3,12.3,29.9,230,52438.8,58459.05,0,0,0,0,0.8970176559489078
2016-07-02,24.5,14.6,19.4,25.6,12.9,19.6,2.4,2.4,0.0,9.0,51,16.2,43.6,256,34136.72,58398.55,1,0,0,0,0.5845473903033551
2016-07-03,19.2,11.3,15.9,17.1,9.8,14.2,0.8,0.8,0.0,5.0,51,15.2,35.3,268,50526.4,58333.06,0,0,0,0,0.8661709157722911
2016-07-04,20.8,10.0,16.4,20.7,8.6,15.8,0.0,0.0,0.0,0.0,3,7.3,18.4,253,49473.7,58262.7,0,0,0,0,0.8491487692812039
2016-07-05,24.6,13.4,19.5,23.8,13.1,18.6,0.1,0.1,0.0,1.0,51,18.4,46.1,256,52445.72,58187.56,0,0,0,0,0.9013218632986157
2016-07-06,18.9,14.0,16.8,15.5,12.2,13.9,0.0,0.0,0.0,0.0,3,23.1,50.4,285,48042.63,58107.81,0,0,0,0,0.826784385782221
2016-07-07,22.2,9.8,16.7,19.9,8.1,15.3,0.0,0.0,0.0,0.0,3,11.0,27.4,295,51794.54,58023.52,0,0,0,0,0.8926473264634756
2016-07-08,26.3,11.9,20.0,26.1,10.9,19.4,0.0,0.0,0.0,0.0,3,13.2,29.2,230,48099.57,57934.83,0,0,0,0,0.8302358011579563
2016-07-09,23.5,16.4,20.3,21.5,16.0,19.1,0.0,0.0,0.0,0.0,2,20.6,47.5,285,49031.04,57841.87,0,0,0,1,0.8476738390373617
2016-07-10,28.8,13.9,22.1,30.6,13.6,23.1,0.0,0.0,0.0,0.0,3,8.3,21.2,204,51923.07,57744.77,0,0,0,0,0.8991822116531073
2016-07-11,30.5,16.9,24.3,31.7,17.1,25.3,2.5,2.5,0.0,4.0,61,16.9,45.7,237,43911.06,57643.61,1,0,0,0,0.7617680433269186
2016-07-12,23.6,17.0,19.8,23.8,17.5,20.6,4.9,4.9,0.0,14.0,53,12.8,29.5,259,15675.25,57538.55,1,0,0,0,0.2724303966644971
2016-07-13,21.3,14.3,17.7,21.2,13.2,17.6,10.6,10.6,0.0,21.0,61,15.0,28.4,268,33435.13,57429.55,1,0,0,0,0.5821938357518036
2016-07-14,14.9,11.9,13.6,13.2,9.5,11.7,17.1,17.1,0.0,17.0,61,23.0,40.0,295,747.56,57315.62,1,0,0,0,0.013042866848513544
2016-07-15,16.8,10.7,13.8,14.4,7.8,11.3,1.5,1.5,0.0,6.0,53,20.2,40.0,288,21622.38,57196.75,1,0,0,0,0.37803511563157
2016-07-16,21.1,8.3,15.7,18.7,6.7,13.9,0.0,0.0,0.0,0.0,3,15.8,34.9,311,47668.15,57073.16,0,0,0,0,0.8352113322619599
2016-07-17,21.8,13.2,17.9,22.6,12.4,18.2,6.5,6.5,0.0,13.0,61,15.1,42.8,292,40214.57,56945.08,1,0,0,0,0.7061992010547706
2016-07-18,24.5,14.1,19.8,24.2,14.2,19.9,0.0,0.0,0.0,0.0,3,16.8,34.6,303,51528.16,56812.72,0,0,0,0,0.9069828024428332
2016-07-19,25.7,13.6,20.4,26.5,13.3,20.9,0.0,0.0,0.0,0.0,1,10.3,27.4,321,51380.47,56676.3,0,0,0,1,0.906560061260174
2016-07-20,25.8,14.0,20.9,28.0,14.1,22.0,0.0,0.0,0.0,0.0,1,7.7,18.4,91,51365.52,56536.03,0,0,0,1,0.9085448695283344
2016-07-21,24.3,16.3,20.8,26.6,16.7,22.4,5.2,5.2,0.0,7.0,61,13.3,32.8,250,29668.97,56392.11,1,0,0,0,0.5261191680892948
2016-07-22,26.0,16.0,21.1,27.9,17.5,23.0,2.9,2.9,0.0,4.0,61,10.9,25.6,60,47911.51,56244.76,1,0,0,0,0.8518395313625661
2016-07-23,27.1,16.0,21.7,30.2,17.1,23.8,8.1,8.1,0.0,6.0,61,7.9,25.6,47,41415.28,56094.17,1,0,0,0,0.7383170122670503
2016-07-24,25.4,16.8,20.9,27.7,19.1,23.3,6.0,6.0,0.0,11.0,61,6.3,19.1,347,43657.59,55940.54,1,0,0,0,0.7804284692282197
2016-07-25,26.9,16.6,22.2,29.2,18.5,24.1,0.0,0.0,0.0,0.0,3,6.6,20.9,344,43200.0,55784.05,0,0,0,0,0.7744149089210983
2016-07-26,26.9,18.1,22.2,30.2,19.7,24.4,5.3,5.3,0.0,5.0,63,13.4,27.0,1,42484.08,55624.93,1,0,0,0,0.7637597027088394
2016-07-27,24.1,16.6,20.2,26.6,18.1,22.3,11.4,11.4,0.0,12.0,63,10.2,23.8,247,38543.47,55463.32,1,0,0,0,0.6949362209114059
2016-07-28,24.6,14.7,20.3,25.8,15.2,21.2,0.1,0.1,0.0,1.0,51,11.0,25.9,249,50022.83,55299.43,0,0,0,0,0.9045812949609064
2016-07-29,23.2,16.3,19.8,23.8,16.6,20.2,1.7,1.7,0.0,9.0,53,17.0,43.6,244,48661.79,55133.43,1,0,0,0,0.8826185854934112
2016-07-30,25.5,15.9,21.2,25.7,16.4,21.7,0.0,0.0,0.0,0.0,3,16.3,39.2,236,49853.11,54965.48,0,0,0,0,0.9069894413730217
2016-07-31,23.6,17.1,20.0,25.2,17.1,21.4,4.5,4.5,0.0,11.0,53,14.0,32.8,244,12879.36,54795.77,1,0,0,0,0.23504296043289474
2016-08-01,21.6,14.0,17.7,20.5,13.3,16.7,0.0,0.0,0.0,0.0,2,14.2,31.0,291,48899.55,54624.46,0,0,0,1,0.895195119549008
2016-08-02,20.3,11.0,16.6,19.1,9.8,15.8,1.4,1.4,0.0,6.0,51,14.5,41.8,231,20831.08,54451.48,1,0,0,0,0.38256223705948855
2016-08-03,23.0,15.6,19.1,24.1,15.3,19.2,0.0,0.0,0.0,0.0,3,19.9,41.4,237,16852.25,54275.45,0,0,0,0,0.3104948922579177
2016-08-04,27.7,14.5,22.0,29.7,14.9,23.0,0.0,0.0,0.0,0.0,3,13.0,29.5,230,49477.21,54096.3,0,0,0,0,0.9146135687653314
2016-08-05,19.8,15.4,17.0,19.7,15.0,17.0,22.3,22.3,0.0,16.0,63,17.6,40.3,313,2773.19,53914.22,1,0,0,0,0.05143707912309591
2016-08-06,21.4,13.0,17.6,21.3,12.4,17.2,0.2,0.2,0.0,1.0,51,15.5,33.1,283,49136.16,53729.44,0,0,0,0,0.9145109273426263
2016-08-07,23.9,11.3,18.1,23.4,10.5,17.7,0.0,0.0,0.0,0.0,2,14.2,34.2,256,49243.29,53542.14,0,0,0,1,0.9197109043456239
2016-08-08,26.0,12.3,19.9,25.8,11.4,19.7,0.0,0.0,0.0,0.0,1,15.5,34.9,230,49163.98,53352.55,0,0,0,1,0.9214925996976714
2016-08-09,18.6,13.6,16.3,19.3,13.4,16.4,2.3,2.3,0.0,5.0,53,14.3,37.8,302,24093.77,53160.84,1,0,0,0,0.45322402731032846
2016-08-10,17.2,9.7,13.9,17.0,8.2,13.0,4.6,4.6,0.0,5.0,61,13.4,39.6,308,42022.18,52967.22,1,0,0,0,0.7933620076719148
2016-08-11,16.8,6.6,12.3,14.2,4.4,10.0,0.1,0.1,0.0,1.0,51,15.9,31.0,269,48187.46,52771.86,0,0,0,0,0.9131279435668934
2016-08-12,14.6,10.0,12.7,14.1,7.9,10.9,0.2,0.2,0.0,2.0,51,19.3,35.3,240,0.0,52574.94,0,0,0,0,0.0
2016-08-13,23.7,14.7,18.8,23.0,14.1,18.5,0.4,0.4,0.0,2.0,51,16.5,36.4,245,38918.57,52376.62,0,0,0,0,0.7430523390016385
2016-08-14,24.9,13.4,19.6,25.8,13.0,19.9,0.0,0.0,0.0,0.0,3,10.5,32.4,287,47841.71,52177.11,0,0,0,0,0.9169099246776987
2016-08-15,23.3,13.2,18.8,24.1,13.1,18.6,0.0,0.0,0.0,0.0,3,13.6,28.4,53,44470.48,51976.54,0,0,0,0,0.8555875400709628
2016-08-16,21.0,12.5,17.1,20.9,11.7,16.1,0.0,0.0,0.0,0.0,3,12.2,25.9,51,44576.81,51775.08,0,0,0,0,0.8609703741645593
2016-08-17,20.3,10.7,15.8,18.9,9.6,14.6,0.0,0.0,0.0,0.0,3,12.0,27.0,41,47177.48,51572.89,0,0,0,0,0.9147728583757863
2016-08-18,23.2,9.7,17.3,23.7,8.5,17.1,0.0,0.0,0.0,0.0,3,6.9,19.4,335,46801.71,51370.12,0,0,0,0,0.9110687302268322
2016-08-19,25.1,14.4,19.6,25.2,13.8,19.6,0.0,0.0,0.0,0.0,3,6.9,18.4,214,46440.77,51166.93,0,0,0,0,0.9076325274938324
2016-08-20,27.2,14.8,21.3,27.4,15.3,21.9,0.5,0.5,0.0,3.0,51,9.7,24.1,225,34547.2,50963.44,0,0,0,0,0.6778820268019583
2016-08-21,20.6,14.5,17.6,20.1,13.3,17.0,7.4,7.4,0.0,8.0,61,16.5,37.4,259,34383.53,50759.82,1,0,0,0,0.677376909531988
2016-08-22,20.3,12.1,16.4,18.6,10.5,15.0,0.2,0.2,0.0,2.0,51,15.3,31.7,277,43777.69,50555.96,0,0,0,0,0.8659254022671116
2016-08-23,24.8,11.7,18.7,25.7,11.2,19.1,0.0,0.0,0.0,0.0,3,10.1,24.1,267,44964.49,50350.43,0,0,0,0,0.8930309036089662
2016-08-24,26.1,13.3,19.9,27.2,13.5,20.6,0.0,0.0,0.0,0.0,2,9.7,22.0,79,45428.61,50143.06,0,0,0,1,0.9059800099954012
2016-08-25,26.4,12.4,19.8,25.4,11.8,19.2,0.0,0.0,0.0,0.0,0,14.1,32.0,96,45309.51,49934.03,0,0,0,1,0.907387406944723
2016-08-26,28.1,12.7,20.6,29.0,12.1,21.0,0.0,0.0,0.0,0.0,0,8.6,20.5,102,45116.08,49723.5,0,0,0,1,0.9073391856969039
2016-08-27,28.7,14.3,21.5,29.7,14.5,22.2,0.0,0.0,0.0,0.0,1,9.0,19.1,90,44855.94,49511.63,0,0,0,1,0.9059677493954451
2016-08-28,30.0,15.2,22.6,31.2,15.9,24.0,0.7,0.7,0.0,1.0,53,12.6,29.5,204,44092.1,49298.57,0,0,0,0,0.8943890258885805
2016-08-29,24.4,16.6,20.5,23.5,17.0,20.5,0.0,0.0,0.0,0.0,3,17.1,36.0,272,42934.19,49084.47,0,0,0,0,0.8747000833461175
2016-08-30,22.2,14.0,17.8,21.5,12.4,16.9,0.0,0.0,0.0,0.0,3,10.9,25.9,37,43922.2,48869.49,0,0,0,0,0.898765262334434
2016-08-31,23.8,9.7,17.0,22.2,7.9,15.4,0.0,0.0,0.0,0.0,0,11.5,28.4,99,43790.73,48653.75,0,0,0,1,0.9000484032577141
2016-09-01,24.7,14.0,19.6,24.7,13.2,19.5,0.1,0.1,0.0,1.0,51,8.8,21.2,252,43214.23,48437.41,0,0,0,0,0.8921664060898384
2016-09-02,25.5,14.5,20.0,24.9,14.6,20.2,0.0,0.0,0.0,0.0,3,7.3,20.5,244,43392.72,48220.6,0,0,0,0,0.8998793046955036
2016-09-03,25.4,14.3,19.8,24.7,14.2,19.6,0.0,0.0,0.0,0.0,3,13.8,31.3,241,36841.79,48003.46,0,0,0,0,0.7674819690080674
2016-09-04,25.3,14.6,19.1,23.5,13.7,18.3,3.0,3.0,0.0,7.0,53,21.7,52.2,243,24428.49,47786.12,1,0,0,0,0.5112047180227229
2016-09-05,19.3,14.2,16.3,17.2,12.5,14.8,0.7,0.7,0.0,6.0,51,19.6,51.1,286,39011.86,47568.7,0,0,0,0,0.820116168825299
2016-09-06,20.8,14.0,17.0,18.5,13.5,15.7,0.0,0.0,0.0,0.0,3,16.5,36.7,26,42017.61,47351.34,0,0,0,0,0.8873584147777023
2016-09-07,25.3,12.6,18.9,24.4,11.9,18.4,0.0,0.0,0.0,0.0,2,16.3,36.0,100,43064.05,47134.17,0,0,0,1,0.9136482089320763
2016-09-08,27.3,14.8,20.8,27.7,14.8,21.3,0.0,0.0,0.0,0.0,0,10.1,24.8,150,42978.13,46917.31,0,0,0,1,0.9160399434664945
2016-09-09,26.6,16.4,21.3,27.4,17.2,22.2,0.0,0.0,0.0,0.0,2,8.2,16.2,292,42892.12,46700.88,0,0,0,1,0.9184435068461237
2016-09-10,27.3,15.4,21.4,28.0,16.0,22.3,0.0,0.0,0.0,0.0,1,8.7,22.3,84,42740.57,46485.0,0,0,0,1,0.9194486393460256
2016-09-11,27.6,17.2,22.4,29.2,18.0,23.4,0.0,0.0,0.0,0.0,1,7.9,17.3,6,42528.33,46269.58,0,0,0,1,0.9191423393080291
2016-09-12,29.4,15.1,22.5,29.1,15.5,22.8,0.0,0.0,0.0,0.0,0,11.0,24.8,85,42314.59,46053.15,0,0,0,1,0.9188207538463709
2016-09-13,28.9,14.5,22.0,28.6,14.6,22.1,0.0,0.0,0.0,0.0,1,10.8,24.8,84,42099.34,45835.54,0,0,0,1,0.9184868335793578
2016-09-14,27.2,14.4,21.3,26.4,14.2,21.0,0.0,0.0,0.0,0.0,1,16.4,34.9,83,41882.68,45616.89,0,0,0,1,0.9181397504301587
2016-09-15,27.1,15.6,21.2,25.4,14.3,20.1,0.0,0.0,0.0,0.0,1,17.3,39.2,88,41664.77,45397.34,0,0,0,1,0.9177799844660502
2016-09-16,24.9,15.8,19.6,26.2,16.4,20.5,8.2,8.2,0.0,8.0,61,10.1,22.7,318,34270.33,45177.0,1,0,0,0,0.75857914425482
2016-09-17,17.1,15.4,16.2,18.2,15.3,16.3,28.1,28.1,0.0,22.0,63,15.5,28.8,348,0.0,44956.03,1,0,0,0,0.0
2016-09-18,18.2,12.7,15.4,18.6,11.8,15.4,6.4,6.4,0.0,13.0,61,13.7,33.8,29,22485.13,44734.54,1,0,0,0,0.5026346532232141
2016-09-19,13.9,12.0,12.8,12.4,10.8,11.5,1.2,1.2,0.0,8.0,51,15.2,30.6,16,0.0,44512.66,1,0,0,0,0.0
2016-09-20,15.6,9.5,12.8,13.4,7.5,11.1,0.0,0.0,0.0,0.0,3,11.0,23.0,21,31359.68,44290.53,0,0,0,0,0.7080448122883154
2016-09-21,14.9,7.8,11.3,13.5,5.8,9.9,0.0,0.0,0.0,0.0,3,6.8,13.7,323,18558.69,44068.25,0,0,0,0,0.42113517101314435
2016-09-22,16.6,8.4,12.3,15.7,7.4,11.2,0.0,0.0,0.0,0.0,3,6.9,16.9,98,27303.84,43845.98,0,0,0,0,0.6227216269313629
2016-09-23,19.1,8.6,13.4,17.5,6.8,12.1,0.0,0.0,0.0,0.0,3,10.2,26.3,249,28720.88,43623.82,0,0,0,0,0.6583760890265915
2016-09-24,20.0,8.0,14.3,19.7,6.2,13.3,0.0,0.0,0.0,0.0,3,7.9,16.2,215,38712.36,43401.89,0,0,0,0,0.8919510187229174
2016-09-25,20.6,6.9,13.6,19.4,5.1,12.4,0.0,0.0,0.0,0.0,3,9.0,21.6,77,39133.11,43180.34,0,0,0,0,0.9062714652084722
2016-09-26,20.0,9.3,14.6,19.8,8.6,14.2,0.0,0.0,0.0,0.0,3,7.7,14.0,10,35911.73,42959.29,0,0,0,0,0.8359479404803944
2016-09-27,20.0,9.3,14.4,20.0,8.4,14.0,0.0,0.0,0.0,0.0,3,8.0,13.0,40,34489.79,42738.84,0,0,0,0,0.8069893801516373
2016-09-28,20.3,8.1,14.9,17.6,6.3,13.1,0.0,0.0,0.0,0.0,3,23.9,49.0,245,36539.86,42519.15,0,0,0,0,0.859374187865938
2016-09-29,21.6,13.4,17.1,19.3,11.4,15.1,0.0,0.0,0.0,0.0,3,19.5,42.1,233,35737.81,42300.33,0,0,0,0,0.8448588935358187
2016-09-30,22.7,14.1,18.0,21.0,12.7,16.7,0.0,0.0,0.0,0.0,3,16.5,32.4,234,36495.11,42082.52,0,0,0,0,0.8672272953235691
2016-10-01,21.9,10.8,17.0,20.9,9.9,16.5,0.0,0.0,0.0,0.0,3,12.8,28.1,224,36000.0,41865.61,0,0,0,0,0.8598943142115928
2016-10-02,16.8,10.4,13.8,14.8,8.9,12.5,3.1,3.1,0.0,9.0,53,14.1,29.5,232,17991.84,41648.04,1,0,0,0,0.43199728006407984
2016-10-03,13.5,8.8,10.8,11.2,6.0,8.3,2.2,2.2,0.0,6.0,61,17.7,38.2,269,23466.45,41429.63,1,0,0,0,0.5664170787911937
2016-10-04,11.9,7.6,10.0,8.4,4.4,6.9,7.3,7.3,0.0,10.0,61,21.1,44.6,1,9431.18,41210.52,1,0,0,0,0.22885370046289155
2016-10-05,10.3,5.5,7.4,5.7,1.6,3.6,3.7,3.7,0.0,12.0,53,19.7,45.0,351,30629.52,40990.86,1,0,0,0,0.7472280405924638
2016-10-06,8.8,6.4,7.5,6.5,3.4,5.1,12.8,12.8,0.0,24.0,55,14.7,30.6,344,0.0,40770.79,1,0,0,0,0.0
2016-10-07,10.6,6.7,8.2,7.9,4.5,6.0,0.5,0.5,0.0,4.0,51,9.5,20.5,29,18325.63,40550.44,0,0,0,0,0.451921853375697
2016-10-08,10.5,5.8,7.6,7.7,3.7,5.4,1.6,1.6,0.0,9.0,51,10.3,23.8,333,28669.08,40329.96,1,0,0,0,0.7108630903675581
2016-10-09,10.6,4.5,7.6,9.0,2.1,5.6,0.5,0.5,0.0,4.0,51,9.4,20.2,338,28929.78,40109.5,0,0,0,0,0.7212700233111856
2016-10-10,9.4,3.2,5.9,7.2,1.1,3.7,0.0,0.0,0.0,0.0,3,7.7,15.5,47,16603.91,39889.21,0,0,0,0,0.4162506602662725
2016-10-11,8.3,2.6,5.3,6.3,-0.0,2.9,1.9,1.9,0.0,10.0,51,10.0,24.1,16,11086.46,39669.22,1,0,0,0,0.27947259865457397
2016-10-12,8.1,5.2,6.2,5.2,2.2,3.5,0.9,0.9,0.0,6.0,51,13.7,28.1,20,714.11,39449.71,0,0,0,0,0.01810178072284942
2016-10-13,9.5,5.5,7.4,5.7,3.0,3.9,0.2,0.2,0.0,2.0,51,17.3,40.3,78,10893.26,39230.8,0,0,0,0,0.2776711155520662
2016-10-14,12.6,6.7,9.0,8.9,3.1,5.5,0.0,0.0,0.0,0.0,3,19.8,42.1,89,26509.55,39012.68,0,0,0,0,0.6795111230502493
2016-10-15,16.0,6.6,10.3,15.1,4.6,9.0,0.0,0.0,0.0,0.0,3,12.1,27.0,338,24160.73,38795.48,0,0,0,0,0.6227717765059227
2016-10-16,16.8,8.0,11.7,16.1,6.8,10.8,0.0,0.0,0.0,0.0,3,8.8,16.2,70,34286.3,38579.37,0,0,0,0,0.8887210962750299
2016-10-17,13.5,5.6,9.5,12.5,3.8,8.0,0.0,0.0,0.0,0.0,3,7.4,18.4,87,10326.54,38364.52,0,0,0,0,0.2691690134530551
2016-10-18,14.1,9.2,11.0,13.4,8.2,10.0,4.0,4.0,0.0,6.0,61,8.3,18.4,233,16287.74,38151.1,1,0,0,0,0.42692713971549967
2016-10-19,11.8,8.2,9.7,8.1,5.1,6.8,1.6,1.6,0.0,4.0,53,19.0,39.6,227,24362.89,37939.28,1,0,0,0,0.6421547799536522
2016-10-20,10.0,6.9,8.2,7.8,4.0,5.2,2.6,2.6,0.0,9.0,53,16.1,33.5,213,24340.12,37729.23,1,0,0,0,0.6451263383853844
2016-10-21,8.9,2.4,6.7,5.5,-0.4,3.9,3.2,3.2,0.0,8.0,53,13.0,28.1,239,23755.04,37520.88,1,0,0,0,0.6331152147817429
2016-10-22,7.9,1.0,4.4,4.8,-2.0,1.6,2.3,2.3,0.0,9.0,51,13.2,33.1,222,16909.89,37312.47,1,0,0,0,0.4531967462888412
2016-10-23,9.7,1.6,5.5,6.5,-0.6,2.8,0.0,0.0,0.0,0.0,3,13.6,25.6,98,16210.13,37103.81,0,0,0,0,0.43688586158672116
2016-10-24,15.3,4.0,9.1,14.7,1.7,7.9,1.4,1.4,0.0,4.0,53,8.8,16.9,104,22994.65,36895.08,1,0,0,0,0.6232443458585806
2016-10-25,13.7,6.5,10.6,12.8,4.5,9.3,4.0,4.0,0.0,7.0,55,16.1,33.5,254,4896.99,36686.44,1,0,0,0,0.13348228936904205
2016-10-26,10.3,8.1,9.3,9.8,7.1,8.1,0.1,0.1,0.0,1.0,51,10.5,21.6,44,926.21,36478.09,0,0,0,0,0.025390857909501297
2016-10-27,10.6,5.7,8.5,8.2,3.8,6.3,0.0,0.0,0.0,0.0,3,10.7,24.8,270,14812.12,36270.2,0,0,0,0,0.4083826391914024
2016-10-28,11.3,6.4,9.1,8.1,3.7,6.3,0.4,0.4,0.0,3.0,51,17.3,37.8,256,20658.63,36062.97,0,0,0,0,0.5728488252631438
2016-10-29,11.2,6.6,9.5,8.1,3.5,6.9,0.2,0.2,0.0,2.0,51,16.0,34.6,292,17264.2,35856.59,0,0,0,0,0.4814791367500368
2016-10-30,9.2,4.4,6.8,6.4,2.1,4.0,0.0,0.0,0.0,0.0,3,14.5,29.9,294,0.0,35651.25,0,0,0,0,0.0
2016-10-31,9.4,3.0,5.7,6.9,0.4,3.4,0.0,0.0,0.0,0.0,3,6.6,16.9,270,29391.18,35447.16,0,0,0,0,0.8291547193061446
2016-11-01,12.3,0.7,6.5,9.0,-2.4,3.6,0.0,0.0,0.0,0.0,3,13.9,30.2,240,29825.44,35244.53,0,0,0,0,0.8462430907718163
2016-11-02,8.5,4.8,6.6,4.2,0.4,2.7,1.9,1.9,0.0,5.0,53,21.5,45.4,271,26048.21,35043.57,1,0,0,0,0.7433092575899087
2016-11-03,7.2,0.7,4.4,3.7,-2.5,0.8,0.1,0.1,0.0,1.0,51,18.0,35.3,279,26972.66,34844.5,0,0,0,0,0.774086584683379
2016-11-04,7.2,-0.8,2.7,4.4,-3.6,-0.2,0.0,0.0,0.0,0.0,3,7.3,14.4,180,21946.65,34647.54,0,0,0,0,0.6334259228793733
2016-11-05,11.5,-0.3,5.3,8.8,-3.4,2.5,3.2,3.2,0.0,8.0,53,12.7,23.8,174,9327.12,34452.92,1,0,0,0,0.2707207400707981
2016-11-06,7.3,1.6,5.0,5.3,-1.5,2.2,1.7,1.7,0.0,9.0,51,10.5,22.3,259,0.0,34260.88,1,0,0,0,0.0
2016-11-07,5.3,0.1,2.5,1.0,-3.3,-1.3,0.0,0.0,0.0,0.0,3,15.5,34.6,253,14542.39,34071.66,0,0,0,0,0.4268177717199572
2016-11-08,4.8,-1.6,1.1,0.8,-5.2,-2.6,0.3,0.0,0.21,2.0,71,12.3,29.2,218,27666.03,33885.51,0,0,0,0,0.8164560604222866
2016-11-09,3.8,-1.6,0.6,0.2,-5.8,-3.1,0.0,0.0,0.07,0.0,71,10.2,23.4,200,25858.88,33702.68,0,0,0,0,0.7672647991198326
2016-11-10,4.3,0.2,2.5,-0.1,-3.0,-1.4,4.1,2.4,1.19,15.0,73,20.9,44.6,235,1672.4,33523.14,1,1,0,0,0.04988792815947433
2016-11-11,3.9,0.6,2.0,1.2,-3.8,-1.5,6.8,4.9,1.33,18.0,71,18.6,35.3,51,0.0,33345.11,1,1,0,0,0.0
2016-11-12,0.5,-2.2,-0.4,-3.3,-5.7,-4.4,0.3,0.0,0.63,3.0,71,14.5,32.4,30,0.0,33168.39,0,0,0,0,0.0
2016-11-13,1.3,-4.4,-1.7,-3.2,-8.3,-5.7,0.0,0.0,0.0,0.0,3,12.0,26.3,76,27962.69,32993.16,0,0,0,0,0.8475299122606018
2016-11-14,1.2,-4.7,-2.1,-2.7,-8.6,-5.8,0.0,0.0,0.0,0.0,3,9.1,21.2,89,27613.72,32819.67,0,0,0,0,0.8413771375519621
