date,day_of_week,school_visitors,public_visitors,total_visitors,extra,is_weekend,is_holiday,nazvy_svatek,is_spring_break,is_autumn_break,is_winter_break,is_easter_break,is_halfyear_break,is_summer_holiday,is_any_school_break,school_break_type,days_to_next_break,days_from_last_break,is_week_before_break,is_week_after_break,season_exact,week_position,is_month_end,school_week_number,is_bridge_day,long_weekend_length,precipitation_probability,temperature_max,temperature_min,temperature_mean,precipitation,rain,snowfall,precipitation_hours,weather_code,wind_speed,wind_gusts_max,is_rainy,is_snowy,is_windy,is_nice_weather,google_trend,Mateřská_škola,Střední_škola,Základní_škola,is_event
2021-01-11,pondělí,0.0,0.0,0.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,18.0,8.0,0.0,0.0,winter,second_week,0.0,19.0,0.0,0.0,,-2.8,-8.2,-5.3,0.0,0.0,0.0,0.0,3,13.8,27.0,0,0,0,0,8,18789.0,22849.0,52501.0,0
2021-01-12,úterý,0.0,0.0,0.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,17.0,9.0,0.0,0.0,winter,second_week,0.0,20.0,0.0,0.0,,1.5,-5.3,-1.0,1.9,0.6,0.91,12.0,73,24.3,46.4,1,0,0,0,8,18789.0,22849.0,52501.0,0
2021-01-13,středa,0.0,0.0,0.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16.0,10.0,0.0,0.0,winter,second_week,0.0,20.0,0.0,0.0,,1.0,-1.3,-0.3,0.4,0.0,0.28,3.0,71,24.6,47.2,0,0,0,0,8,18789.0,22849.0,52501.0,0
2021-01-14,čtvrtek,0.0,0.0,0.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,15.0,11.0,0.0,0.0,winter,second_week,0.0,20.0,0.0,0.0,,0.6,-6.9,-1.8,1.3,0.0,0.91,6.0,73,24.8,52.6,1,0,0,0,8,18789.0,22849.0,52501.0,0
2021-01-15,pátek,0.0,0.0,0.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,14.0,12.0,0.0,0.0,winter,third_week,0.0,20.0,0.0,0.0,,0.4,-4.4,-2.3,1.2,0.0,0.98,10.0,71,10.4,23.0,1,0,0,0,8,18789.0,22849.0,52501.0,0
2021-01-16,sobota,0.0,0.0,0.0,,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,13.0,13.0,0.0,0.0,winter,third_week,0.0,20.0,0.0,2.0,,-2.8,-5.8,-4.1,0.0,0.0,0.0,0.0,3,12.9,25.6,0,0,0,0,8,18789.0,22849.0,52501.0,0
2021-01-17,neděle,0.0,0.0,0.0,,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,12.0,14.0,0.0,0.0,winter,third_week,0.0,20.0,0.0,2.0,,-2.5,-8.6,-5.0,0.0,0.0,0.0,0.0,3,10.5,21.6,0,0,0,0,8,18789.0,22849.0,52501.0,0
2021-01-18,pondělí,0.0,0.0,0.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11.0,15.0,0.0,0.0,winter,third_week,0.0,20.0,0.0,0.0,,2.8,-6.6,-0.6,1.3,0.0,0.91,9.0,73,19.5,38.9,1,0,0,0,8,18789.0,22849.0,52501.0,0
2021-01-19,úterý,0.0,0.0,0.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10.0,16.0,0.0,0.0,winter,third_week,0.0,21.0,0.0,0.0,,3.7,0.6,1.4,3.5,0.8,1.89,8.0,73,23.9,46.4,1,1,0,0,8,18789.0,22849.0,52501.0,0
2021-01-20,středa,0.0,0.0,0.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9.0,17.0,0.0,0.0,winter,third_week,0.0,21.0,0.0,0.0,,5.8,-0.1,2.1,0.0,0.0,0.0,0.0,3,19.8,39.2,0,0,0,0,8,18789.0,22849.0,52501.0,0
2021-01-21,čtvrtek,0.0,0.0,0.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8.0,18.0,0.0,0.0,winter,third_week,0.0,21.0,0.0,0.0,,6.9,-5.9,1.6,0.2,0.2,0.0,1.0,51,11.9,21.6,0,0,0,0,8,18789.0,22849.0,52501.0,0
2021-01-22,pátek,0.0,0.0,0.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7.0,19.0,1.0,0.0,winter,last_week,0.0,21.0,0.0,0.0,,9.5,0.1,4.6,0.0,0.0,0.0,0.0,3,18.1,36.0,0,0,0,0,8,18789.0,22849.0,52501.0,0
2021-01-23,sobota,0.0,0.0,0.0,,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.0,20.0,1.0,0.0,winter,last_week,0.0,21.0,0.0,2.0,,2.9,-0.6,1.7,7.3,7.0,0.21,19.0,71,15.6,31.3,1,0,0,0,8,18789.0,22849.0,52501.0,0
2021-01-24,neděle,0.0,0.0,0.0,,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,21.0,1.0,0.0,winter,last_week,0.0,21.0,0.0,2.0,,1.7,-1.9,0.2,2.5,0.0,1.75,12.0,73,30.1,58.0,1,1,1,0,8,18789.0,22849.0,52501.0,0
2021-01-25,pondělí,0.0,0.0,0.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,22.0,1.0,0.0,winter,last_week,0.0,21.0,0.0,0.0,,0.6,-3.1,-1.2,0.1,0.0,0.07,1.0,71,13.7,29.2,0,0,0,0,8,18789.0,22849.0,52501.0,0
2021-01-26,úterý,0.0,0.0,0.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,23.0,1.0,0.0,winter,last_week,0.0,22.0,0.0,0.0,,1.8,-4.2,-1.1,3.4,0.0,2.38,11.0,73,20.1,42.8,1,1,0,0,8,18789.0,22849.0,52501.0,0
2021-01-27,středa,0.0,0.0,0.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,24.0,1.0,0.0,winter,last_week,0.0,22.0,0.0,0.0,,2.0,-2.5,-0.6,0.0,0.0,0.0,0.0,3,14.5,31.7,0,0,0,0,8,18789.0,22849.0,52501.0,0
2021-01-28,čtvrtek,0.0,0.0,0.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,25.0,1.0,0.0,winter,last_week,0.0,22.0,0.0,0.0,,3.5,-0.6,1.4,10.2,6.5,2.59,16.0,73,15.2,30.2,1,1,0,0,8,18789.0,22849.0,52501.0,0
2021-01-29,pátek,0.0,0.0,0.0,,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,pololetni,0.0,0.0,1.0,1.0,winter,last_week,1.0,22.0,0.0,0.0,,6.5,0.9,3.8,10.3,10.3,0.0,16.0,61,30.4,60.1,1,0,1,0,8,18789.0,22849.0,52501.0,0
2021-01-30,sobota,0.0,0.0,0.0,,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,37.0,1.0,0.0,1.0,winter,last_week,1.0,22.0,0.0,2.0,,5.7,-1.7,1.8,5.9,3.5,1.68,20.0,73,27.0,62.3,1,1,0,0,8,18789.0,22849.0,52501.0,0
2021-01-31,neděle,0.0,0.0,0.0,,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,36.0,2.0,0.0,1.0,winter,last_week,1.0,22.0,0.0,2.0,,0.9,-4.4,-2.4,0.1,0.0,0.07,1.0,71,12.8,25.2,0,0,0,0,8,18789.0,22849.0,52501.0,0
2021-02-01,pondělí,0.0,0.0,0.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,35.0,3.0,0.0,1.0,winter,first_week,0.0,22.0,0.0,0.0,,2.0,-6.3,-1.7,1.6,0.0,1.12,7.0,73,9.2,16.9,1,1,0,0,7,18789.0,22849.0,52501.0,0
2021-02-02,úterý,0.0,0.0,0.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,34.0,4.0,0.0,1.0,winter,first_week,0.0,23.0,0.0,0.0,,6.3,-0.3,3.4,3.2,3.2,0.0,13.0,53,18.8,38.5,1,0,0,0,7,18789.0,22849.0,52501.0,0
2021-02-03,středa,0.0,0.0,0.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,33.0,5.0,0.0,1.0,winter,first_week,0.0,23.0,0.0,0.0,,10.0,6.1,7.8,7.3,7.3,0.0,11.0,61,25.9,49.7,1,0,0,0,7,18789.0,22849.0,52501.0,0
2021-02-04,čtvrtek,0.0,0.0,0.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,32.0,6.0,0.0,1.0,winter,first_week,0.0,23.0,0.0,0.0,,8.0,-0.4,5.8,1.4,1.4,0.0,6.0,53,33.7,70.2,1,0,1,0,7,18789.0,22849.0,52501.0,0
2021-02-05,pátek,0.0,0.0,0.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,31.0,7.0,0.0,1.0,winter,first_week,0.0,23.0,0.0,0.0,,5.1,-0.8,2.6,2.1,2.1,0.0,12.0,51,8.4,15.1,1,0,0,0,7,18789.0,22849.0,52501.0,0
2021-02-06,sobota,0.0,0.0,0.0,,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,30.0,8.0,0.0,0.0,winter,first_week,0.0,23.0,0.0,2.0,,3.5,-0.4,2.2,7.4,4.8,1.82,22.0,73,16.3,31.3,1,1,0,0,7,18789.0,22849.0,52501.0,0
2021-02-07,neděle,0.0,0.0,0.0,,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,29.0,9.0,0.0,0.0,winter,first_week,0.0,23.0,0.0,2.0,,0.2,-4.9,-1.9,2.7,0.6,1.47,13.0,73,19.0,37.4,1,1,0,0,7,18789.0,22849.0,52501.0,0
2021-02-08,pondělí,0.0,0.0,0.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,28.0,10.0,0.0,0.0,winter,second_week,0.0,23.0,0.0,0.0,,-3.8,-7.3,-5.7,4.3,0.0,3.01,8.0,73,15.7,30.6,1,1,0,0,7,18789.0,22849.0,52501.0,0
2021-02-09,úterý,0.0,0.0,0.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,27.0,11.0,0.0,0.0,winter,second_week,0.0,24.0,0.0,0.0,,-3.2,-14.1,-7.5,1.8,0.0,1.33,7.0,73,11.2,21.6,1,1,0,0,7,18789.0,22849.0,52501.0,0
2021-02-10,středa,0.0,0.0,0.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,26.0,12.0,0.0,0.0,winter,second_week,0.0,24.0,0.0,0.0,,-8.6,-10.5,-9.3,1.1,0.0,0.77,9.0,71,14.6,29.5,1,0,0,0,7,18789.0,22849.0,52501.0,0
2021-02-11,čtvrtek,0.0,0.0,0.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,25.0,13.0,0.0,0.0,winter,second_week,0.0,24.0,0.0,0.0,,-3.9,-16.0,-9.9,0.6,0.1,0.35,5.0,71,13.4,27.4,0,0,0,0,7,18789.0,22849.0,52501.0,0
2021-02-12,pátek,0.0,0.0,0.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,24.0,14.0,0.0,0.0,winter,second_week,0.0,24.0,0.0,0.0,,-5.2,-11.8,-9.1,0.1,0.0,0.07,1.0,71,12.3,26.3,0,0,0,0,7,18789.0,22849.0,52501.0,0
2021-02-13,sobota,0.0,0.0,0.0,,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,23.0,15.0,0.0,0.0,winter,second_week,0.0,24.0,0.0,2.0,,-4.0,-13.4,-8.0,0.5,0.0,0.35,5.0,71,10.8,22.3,0,0,0,0,7,18789.0,22849.0,52501.0,0
2021-02-14,neděle,0.0,0.0,0.0,,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,22.0,16.0,0.0,0.0,winter,second_week,0.0,24.0,0.0,2.0,,-2.6,-13.9,-8.7,0.0,0.0,0.0,0.0,3,6.0,11.5,0,0,0,0,7,18789.0,22849.0,52501.0,0
2021-02-15,pondělí,0.0,0.0,0.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,21.0,17.0,0.0,0.0,winter,third_week,0.0,24.0,0.0,0.0,,-0.8,-12.1,-6.3,2.0,0.0,1.4,4.0,73,7.6,14.4,1,1,0,0,7,18789.0,22849.0,52501.0,0
2021-02-16,úterý,0.0,0.0,0.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20.0,18.0,0.0,0.0,winter,third_week,0.0,25.0,0.0,0.0,,4.0,-1.4,1.3,0.1,0.0,0.07,1.0,71,13.2,25.2,0,0,0,0,7,18789.0,22849.0,52501.0,0
2021-02-17,středa,0.0,0.0,0.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,19.0,19.0,0.0,0.0,winter,third_week,0.0,25.0,0.0,0.0,,7.9,-1.4,3.0,0.2,0.2,0.0,2.0,51,26.5,51.1,0,0,0,0,7,18789.0,22849.0,52501.0,0
2021-02-18,čtvrtek,0.0,0.0,0.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,18.0,20.0,0.0,0.0,winter,third_week,0.0,25.0,0.0,0.0,,10.9,-2.3,3.2,0.0,0.0,0.0,0.0,3,10.5,19.4,0,0,0,0,7,18789.0,22849.0,52501.0,0
2021-02-19,pátek,0.0,0.0,0.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,17.0,21.0,0.0,0.0,winter,third_week,0.0,25.0,0.0,0.0,,9.9,-0.5,4.4,0.2,0.2,0.0,1.0,51,13.2,29.2,0,0,0,0,7,18789.0,22849.0,52501.0,0
2021-02-20,sobota,0.0,0.0,0.0,,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16.0,22.0,0.0,0.0,winter,third_week,0.0,25.0,0.0,2.0,,12.7,-0.6,4.4,0.0,0.0,0.0,0.0,3,11.6,17.6,0,0,0,0,7,18789.0,22849.0,52501.0,0
2021-02-21,neděle,0.0,0.0,0.0,,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,15.0,23.0,0.0,0.0,winter,third_week,0.0,25.0,0.0,2.0,,7.3,-0.8,2.6,0.0,0.0,0.0,0.0,3,8.7,14.4,0,0,0,0,7,18789.0,22849.0,52501.0,0
2021-02-22,pondělí,0.0,0.0,0.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,14.0,24.0,0.0,0.0,winter,last_week,0.0,25.0,0.0,0.0,,9.7,-1.0,3.1,0.0,0.0,0.0,0.0,3,11.0,18.7,0,0,0,0,7,18789.0,22849.0,52501.0,0
2021-02-23,úterý,0.0,0.0,0.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,13.0,25.0,0.0,0.0,winter,last_week,0.0,26.0,0.0,0.0,,15.0,-1.4,5.5,0.0,0.0,0.0,0.0,3,9.0,16.2,0,0,0,0,7,18789.0,22849.0,52501.0,0
2021-02-24,středa,0.0,0.0,0.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,12.0,26.0,0.0,0.0,winter,last_week,0.0,26.0,0.0,0.0,,14.2,-1.8,5.5,0.0,0.0,0.0,0.0,1,8.8,15.1,0,0,0,0,7,18789.0,22849.0,52501.0,0
2021-02-25,čtvrtek,0.0,0.0,0.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11.0,27.0,0.0,0.0,winter,last_week,0.0,26.0,0.0,0.0,,16.4,-0.9,5.7,0.0,0.0,0.0,0.0,3,12.8,16.9,0,0,0,0,7,18789.0,22849.0,52501.0,0
2021-02-26,pátek,0.0,0.0,0.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10.0,28.0,0.0,0.0,winter,last_week,1.0,26.0,0.0,0.0,,14.6,-0.4,5.9,4.0,4.0,0.0,6.0,61,18.9,45.7,1,0,0,0,7,18789.0,22849.0,52501.0,0
2021-02-27,sobota,0.0,0.0,0.0,,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9.0,29.0,0.0,0.0,winter,last_week,1.0,26.0,0.0,2.0,,6.6,-0.3,3.0,0.0,0.0,0.0,0.0,3,10.2,20.5,0,0,0,0,7,18789.0,22849.0,52501.0,0
2021-02-28,neděle,0.0,0.0,0.0,,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8.0,30.0,0.0,0.0,winter,last_week,1.0,26.0,0.0,2.0,,7.9,-1.9,2.0,0.0,0.0,0.0,0.0,3,9.6,15.1,0,0,0,0,7,18789.0,22849.0,52501.0,0
2021-03-01,pondělí,0.0,0.0,0.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7.0,31.0,1.0,0.0,spring,first_week,0.0,26.0,0.0,0.0,,8.1,-2.8,1.7,0.0,0.0,0.0,0.0,3,9.2,22.0,0,0,0,0,5,18789.0,22849.0,52501.0,0
2021-03-02,úterý,0.0,0.0,0.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.0,32.0,1.0,0.0,spring,first_week,0.0,27.0,0.0,0.0,,10.7,-3.0,2.5,0.0,0.0,0.0,0.0,1,7.9,17.6,0,0,0,0,5,18789.0,22849.0,52501.0,0
2021-03-03,středa,0.0,0.0,0.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,33.0,1.0,0.0,spring,first_week,0.0,27.0,0.0,0.0,,11.7,-3.5,2.3,0.0,0.0,0.0,0.0,3,11.5,18.0,0,0,0,0,5,18789.0,22849.0,52501.0,0
2021-03-04,čtvrtek,0.0,0.0,0.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,34.0,1.0,0.0,spring,first_week,0.0,27.0,0.0,0.0,,13.1,-0.8,6.1,1.1,1.1,0.0,5.0,53,18.0,36.7,1,0,0,0,5,18789.0,22849.0,52501.0,0
2021-03-05,pátek,0.0,0.0,0.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,35.0,1.0,0.0,spring,first_week,0.0,27.0,0.0,0.0,,4.7,-4.2,1.2,6.8,5.0,1.26,10.0,73,19.6,40.0,1,1,0,0,5,18789.0,22849.0,52501.0,0
2021-03-06,sobota,0.0,0.0,0.0,,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,36.0,1.0,0.0,spring,first_week,0.0,27.0,0.0,2.0,,5.2,-5.9,-1.1,0.0,0.0,0.0,0.0,2,11.2,19.1,0,0,0,0,5,18789.0,22849.0,52501.0,0
2021-03-07,neděle,0.0,0.0,0.0,,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,37.0,1.0,0.0,spring,first_week,0.0,27.0,0.0,2.0,,7.7,-6.2,-0.3,0.0,0.0,0.0,0.0,0,12.1,21.2,0,0,0,0,5,18789.0,22849.0,52501.0,0
2021-03-08,pondělí,0.0,0.0,0.0,,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,jarni,0.0,0.0,1.0,1.0,spring,second_week,0.0,27.0,0.0,0.0,,4.2,-5.2,-0.9,0.7,0.3,0.28,6.0,71,7.8,15.8,0,0,0,0,5,18789.0,22849.0,52501.0,0
2021-03-09,úterý,0.0,0.0,0.0,,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,jarni,0.0,0.0,1.0,1.0,spring,second_week,0.0,28.0,0.0,0.0,,4.2,-5.1,-0.4,0.1,0.0,0.07,1.0,71,8.2,11.9,0,0,0,0,5,18789.0,22849.0,52501.0,0
2021-03-10,středa,0.0,0.0,0.0,,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,jarni,0.0,0.0,1.0,1.0,spring,second_week,0.0,28.0,0.0,0.0,,5.2,-1.1,1.4,2.1,0.3,1.26,11.0,73,8.4,22.7,1,1,0,0,5,18789.0,22849.0,52501.0,0
2021-03-11,čtvrtek,0.0,0.0,0.0,,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,jarni,0.0,0.0,1.0,1.0,spring,second_week,0.0,28.0,0.0,0.0,,11.4,-0.6,6.1,1.7,1.7,0.0,7.0,53,27.0,62.3,1,0,0,0,5,18789.0,22849.0,52501.0,0
2021-03-12,pátek,0.0,0.0,0.0,,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,jarni,0.0,0.0,1.0,1.0,spring,second_week,0.0,28.0,0.0,0.0,,8.4,3.7,5.8,3.0,3.0,0.0,8.0,61,31.7,61.6,1,0,1,0,5,18789.0,22849.0,52501.0,0
2021-03-13,sobota,0.0,0.0,0.0,,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,jarni,0.0,0.0,1.0,1.0,spring,second_week,0.0,28.0,0.0,2.0,,10.6,3.5,6.6,2.6,2.4,0.14,11.0,71,34.6,70.6,1,0,1,0,5,18789.0,22849.0,52501.0,0
2021-03-14,neděle,0.0,0.0,0.0,,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,jarni,0.0,0.0,1.0,1.0,spring,second_week,0.0,28.0,0.0,2.0,,7.3,0.0,3.8,0.8,0.8,0.0,7.0,51,28.8,57.2,0,0,0,0,5,18789.0,22849.0,52501.0,0
2021-03-15,pondělí,0.0,0.0,0.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,17.0,1.0,0.0,1.0,spring,third_week,0.0,28.0,0.0,0.0,,6.5,-0.1,3.0,1.5,1.5,0.0,10.0,51,22.0,43.2,1,0,0,0,5,18789.0,22849.0,52501.0,0
2021-03-16,úterý,0.0,0.0,0.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16.0,2.0,0.0,1.0,spring,third_week,0.0,29.0,0.0,0.0,,6.1,-1.5,2.7,1.1,1.0,0.07,9.0,71,23.3,47.2,1,0,0,0,5,18789.0,22849.0,52501.0,0
2021-03-17,středa,0.0,0.0,0.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,15.0,3.0,0.0,1.0,spring,third_week,0.0,29.0,0.0,0.0,,5.1,-2.5,0.9,1.3,0.3,0.7,7.0,73,12.4,28.4,1,0,0,0,5,18789.0,22849.0,52501.0,0
2021-03-18,čtvrtek,0.0,0.0,0.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,14.0,4.0,0.0,1.0,spring,third_week,0.0,29.0,0.0,0.0,,5.4,-3.0,1.1,0.8,0.3,0.35,7.0,71,8.6,24.5,0,0,0,0,5,18789.0,22849.0,52501.0,0
2021-03-19,pátek,0.0,0.0,0.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,13.0,5.0,0.0,1.0,spring,third_week,0.0,29.0,0.0,0.0,,4.3,-2.0,0.4,1.2,0.1,0.77,8.0,73,18.8,41.0,1,0,0,0,5,18789.0,22849.0,52501.0,0
2021-03-20,sobota,0.0,0.0,0.0,,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,12.0,6.0,0.0,1.0,spring,third_week,0.0,29.0,0.0,2.0,,0.4,-5.0,-2.3,0.2,0.0,0.14,2.0,71,18.6,37.1,0,0,0,0,5,18789.0,22849.0,52501.0,0
2021-03-21,neděle,0.0,0.0,0.0,,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11.0,7.0,0.0,1.0,spring,third_week,0.0,29.0,0.0,2.0,,3.3,-3.8,0.9,1.7,1.1,0.42,13.0,71,18.5,41.4,1,0,0,0,5,18789.0,22849.0,52501.0,0
2021-03-22,pondělí,0.0,0.0,0.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10.0,8.0,0.0,0.0,spring,last_week,0.0,29.0,0.0,0.0,,5.9,-0.6,2.5,0.6,0.6,0.0,4.0,51,15.5,35.6,0,0,0,0,5,18789.0,22849.0,52501.0,0
2021-03-23,úterý,0.0,0.0,0.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9.0,9.0,0.0,0.0,spring,last_week,0.0,30.0,0.0,0.0,,6.8,-0.7,3.3,0.1,0.1,0.0,1.0,51,12.3,27.0,0,0,0,0,5,18789.0,22849.0,52501.0,0
2021-03-24,středa,0.0,0.0,0.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8.0,10.0,0.0,0.0,spring,last_week,0.0,30.0,0.0,0.0,,11.6,-1.1,4.6,0.0,0.0,0.0,0.0,3,10.5,20.2,0,0,0,0,5,18789.0,22849.0,52501.0,0
2021-03-25,čtvrtek,0.0,0.0,0.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7.0,11.0,1.0,0.0,spring,last_week,0.0,30.0,0.0,0.0,,14.7,-1.9,5.9,0.0,0.0,0.0,0.0,3,11.8,18.4,0,0,0,0,5,18789.0,22849.0,52501.0,0
2021-03-26,pátek,0.0,0.0,0.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.0,12.0,1.0,0.0,spring,last_week,0.0,30.0,0.0,0.0,,15.3,1.4,7.9,0.2,0.2,0.0,1.0,51,13.3,28.8,0,0,0,0,5,18789.0,22849.0,52501.0,0
2021-03-27,sobota,0.0,0.0,0.0,,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,13.0,1.0,0.0,spring,last_week,0.0,30.0,0.0,2.0,,10.1,2.7,7.0,2.8,2.8,0.0,9.0,53,26.5,54.7,1,0,0,0,5,18789.0,22849.0,52501.0,0
2021-03-28,neděle,0.0,0.0,0.0,,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,14.0,1.0,0.0,spring,last_week,0.0,30.0,0.0,2.0,,10.9,-1.4,5.0,0.0,0.0,0.0,0.0,3,21.3,42.8,0,0,0,0,5,18789.0,22849.0,52501.0,0
2021-03-29,pondělí,0.0,0.0,0.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,15.0,1.0,0.0,spring,last_week,1.0,30.0,0.0,0.0,,17.1,2.5,9.3,0.0,0.0,0.0,0.0,3,15.9,33.8,0,0,0,0,5,18789.0,22849.0,52501.0,0
2021-03-30,úterý,0.0,0.0,0.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,16.0,1.0,0.0,spring,last_week,1.0,31.0,0.0,0.0,,19.5,1.5,10.3,0.0,0.0,0.0,0.0,3,10.0,13.0,0,0,0,0,5,18789.0,22849.0,52501.0,0
2021-03-31,středa,0.0,0.0,0.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,17.0,1.0,0.0,spring,last_week,1.0,31.0,0.0,0.0,,21.2,4.2,12.2,0.0,0.0,0.0,0.0,3,7.5,13.0,0,0,0,0,5,18789.0,22849.0,52501.0,0
2021-04-01,čtvrtek,0.0,0.0,0.0,,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,velikonocni,0.0,0.0,1.0,1.0,spring,first_week,0.0,31.0,0.0,0.0,,21.0,3.7,11.9,0.0,0.0,0.0,0.0,3,16.0,33.1,0,0,0,0,6,18789.0,22849.0,52501.0,0
2021-04-02,pátek,0.0,0.0,0.0,,0,1,Velký pátek,0.0,0.0,0.0,1.0,0.0,0.0,1.0,velikonocni,0.0,0.0,1.0,1.0,spring,first_week,0.0,31.0,0.0,4.0,,9.0,3.8,7.1,0.0,0.0,0.0,0.0,3,16.9,31.7,0,0,0,0,6,18789.0,22849.0,52501.0,0
